|0000|003|0|||01122014|31122014|Halex Istar Ind Farm Ltda|01571702000198|GO|5208707||00|0|
|0001|0|
|0100|IVAN CARLOS DE LIMA|53052749153|GO009904O7||74280160|RUA C-252|1127|QD 604 LT 13|NOVA SUIÇA|6235151280||ivan@kblcontabilidade.com.br|5208707|
|0110|1|2|2||
|0111|12185477,67|651491,06|0,00|0,00|12836968,73|
|0140|0001|HalexIstar Ind Farm Ltda - GO|01571702000198|GO|100016219|5208707|012.229-7||
|0150|C0000502807|HOSPITAL MARIA AUXILIADORA S/A|01058|38000485000196||0733070800198|5300108||A ESPECIAL N. 16 LADO OESTE|S/N||GAMA|
|C170|006|000000000000004104|GLICOSE 5% SF 100ML|90,00000|UN|130,50|0,00|0|020|5101|5101/AA|76,76|17,00|13,05|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|130,50|2,10|||2,74|02|130,50|9,90|||12,92|0000311000|
|C170|007|000000000000004110|GLICOSE 5% SF 250 ML|40,00000|UN|70,00|0,00|0|020|5101|5101/AA|41,17|17,00|7,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|70,00|2,10|||1,47|02|70,00|9,90|||6,93|0000311000|
|C170|008|000000000000004111|GLICOSE 5% SF 500 ML|60,00000|UN|132,00|0,00|0|020|5101|5101/AA|77,64|17,00|13,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|132,00|2,10|||2,77|02|132,00|9,90|||13,07|0000311000|
|C100|1|0|C0000501521|55|00|002|190724|52141201571702000198550020001907241273158874|04122014|04122014|956,00|1|||956,00|1||||562,31|95,60||||20,07|94,65|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004132|CLORETO DE SODIO 0,9% SF 1000 ML|45,00000|UN|144,00|0,00|0|020|5101|5101/AA|84,70|17,00|14,40|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|144,00|2,10|||3,02|02|144,00|9,90|||14,26|0000311000|
|C170|002|000000000000004131|CLORETO DE SODIO 0,9% SF 500 ML|180,00000|UN|378,00|0,00|0|020|5101|5101/AA|222,34|17,00|37,80|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|378,00|2,10|||7,94|02|378,00|9,90|||37,42|0000311000|
|C170|003|000000000000004181|RINGER SIMPLES SF 500 ML|120,00000|UN|264,00|0,00|0|020|5101|5101/AA|155,28|17,00|26,40|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|264,00|2,10|||5,54|02|264,00|9,90|||26,14|0000311000|
|C170|004|000000000000004141|SOLUÇÃO GLICOFISIOLOGICA SF 500 ML|20,00000|UN|44,00|0,00|0|020|5101|5101/AA|25,88|17,00|4,40|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|44,00|2,10|||0,92|02|44,00|9,90|||4,36|0000311000|
|C170|005|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|90,00000|UN|126,00|0,00|0|020|5101|5101/AA|74,11|17,00|12,60|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|126,00|2,10|||2,65|02|126,00|9,90|||12,47|0000311000|
|C100|1|0|C0000501598|55|00|002|190725|52141201571702000198550020001907251865215455|04122014|04122014|756,00|1|||756,00|1||||444,68|75,60||||15,88|74,84|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004131|CLORETO DE SODIO 0,9% SF 500 ML|180,00000|UN|378,00|0,00|0|020|5101|5101/AA|222,34|17,00|37,80|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|378,00|2,10|||7,94|02|378,00|9,90|||37,42|0000311000|
|C170|002|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|270,00000|UN|378,00|0,00|0|020|5101|5101/AA|222,34|17,00|37,80|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|378,00|2,10|||7,94|02|378,00|9,90|||37,42|0000311000|
|C100|1|0|C0000503596|55|00|002|190726|52141201571702000198550020001907261864863442|04122014|04122014|8720,00|1|||8720,00|1||||5129,10|871,95||||183,12|863,28|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|4500,00000|UN|5760,00|0,00|0|020|5101|5101/AA|3388,03|17,00|575,97|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|5760,00|2,10|||120,96|02|5760,00|9,90|||570,24|0000311000|
|C170|002|000000000000004130|CLORETO DE SODIO 0,9% SF 250 ML|2000,00000|UN|2960,00|0,00|0|020|5101|5101/AA|1741,07|17,00|295,98|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|2960,00|2,10|||62,16|02|2960,00|9,90|||293,04|0000311000|
|C100|1|0|C0000506054|55|00|002|190727|52141201571702000198550020001907271174057257|04122014|04122014|11400,00|1|||11400,00|1||||6705,48|1139,93||||239,40|1128,60|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004131|CLORETO DE SODIO 0,9% SF 500 ML|6000,00000|UN|11400,00|0,00|0|020|5101|5101/AA|6705,48|17,00|1139,93|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|11400,00|2,10|||239,40|02|11400,00|9,90|||1128,60|0000311000|
|C100|1|0|C0000506772|55|00|002|190728|52141201571702000198550020001907281226960600|04122014|04122014|543,00|1|||543,00|1||||319,39|54,30||||11,40|53,76|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|180,00000|UN|243,00|0,00|0|020|5101|5101/AA|142,93|17,00|24,30|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|243,00|2,10|||5,10|02|243,00|9,90|||24,06|0000311000|
|C170|002|000000000000004111|GLICOSE 5% SF 500 ML|150,00000|UN|300,00|0,00|0|020|5101|5101/AA|176,46|17,00|30,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|300,00|2,10|||6,30|02|300,00|9,90|||29,70|0000311000|
|C100|1|0|C0000500982|55|00|002|190729|52141201571702000198550020001907291722319191|04122014|04122014|1150,00|1|||1150,00|1|||||||||18,98|87,40|||
|C110|000004|Icms isento nos termos do Convênio 01/99|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000001694224|SONDA ALIM.ENT.4000 SILIC.08FR-INFA.60CM|50,00000|UN|1150,00|0,00|0|040|6108|6108/AA|0,00|0,00|0,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|01|1150,00|1,65|||18,98|01|1150,00|7,60|||87,40|0000313200|
|C100|1|0|C0000502237|55|00|002|190730|52141201571702000198550020001907301804098858|04122014|04122014|2048,00|1|||2048,00|1||||1204,63|204,79||||43,01|202,75|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004110|GLICOSE 5% SF 250 ML|1280,00000|UN|2048,00|0,00|0|020|6107|6107/AA|1204,63|17,00|204,79|0,00|0,00|0,00|0|51||2048,00|0,00|0,00|02|2048,00|2,10|||43,01|02|2048,00|9,90|||202,75|0000311000|
|C100|1|0|C0000502237|55|00|002|190731|52141201571702000198550020001907311656743014|04122014|04122014|810,00|1|||810,00|1||||476,44|81,00||||17,01|80,19|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000006331|GLICERINA 12% 500ML BP|200,00000|UN|810,00|0,00|0|020|6107|6107/AA|476,44|17,00|81,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|810,00|2,10|||17,01|02|810,00|9,90|||80,19|0000311000|
|C100|1|0|C0000502237|55|00|002|190732|52141201571702000198550020001907321461021009|04122014|04122014|570,00|1|||570,00|1||||570,00|96,90||||9,41|43,32|||
|C110|000005|Sujeito a ICMS|
|C110|000006|Isento ou não sujeito a IPI|
|C170|001|000000000001694303|TUBO HOS.SILI.130-Ø 0,76X1,65MM Ñ ESTER.|120,00000|M|570,00|0,00|0|000|6108|6108/AA|570,00|17,00|96,90|0,00|0,00|0,00|0|51||0,00|0,00|0,00|01|570,00|1,65|||9,41|01|570,00|7,60|||43,32|0000313200|
|C100|1|0|C0000502237|55|00|002|190733|52141201571702000198550020001907331174481315|04122014|04122014|356,25|1|||356,25|1||||356,25|60,56||||5,88|27,08|||
|C110|000005|Sujeito a ICMS|
|C110|000006|Isento ou não sujeito a IPI|
|C170|001|000000000001694303|TUBO HOS.SILI.130-Ø 0,76X1,65MM Ñ ESTER.|75,00000|M|356,25|0,00|0|000|6108|6108/AA|356,25|17,00|60,56|0,00|0,00|0,00|0|51||0,00|0,00|0,00|01|356,25|1,65|||5,88|01|356,25|7,60|||27,08|0000313200|
|C100|1|0|C0000503949|55|00|002|190734|52141201571702000198550020001907341766907358|04122014|04122014|1062,00|1|||1062,00|1||||624,67|106,20||||22,30|105,14|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000006121|GLICOSE 10% 500ML BP|60,00000|UN|174,00|0,00|0|020|6107|6107/AA|102,35|17,00|17,40|0,00|0,00|0,00|0|51||174,00|0,00|0,00|02|174,00|2,10|||3,65|02|174,00|9,90|||17,23|0000311000|
|C170|002|000000000000006331|GLICERINA 12% 500ML BP|60,00000|UN|300,00|0,00|0|020|6107|6107/AA|176,46|17,00|30,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|300,00|2,10|||6,30|02|300,00|9,90|||29,70|0000311000|
|C170|003|000000000000004505|LEVOFLOXACINO 5MGML (GENERICO) 100ML|60,00000|UN|300,00|0,00|0|020|6107|6107/AA|176,46|17,00|30,00|0,00|0,00|0,00|0|51||300,00|0,00|0,00|02|300,00|2,10|||6,30|02|300,00|9,90|||29,70|0000311000|
|C170|004|000000000000004110|GLICOSE 5% SF 250 ML|160,00000|UN|288,00|0,00|0|020|6107|6107/AA|169,40|17,00|28,80|0,00|0,00|0,00|0|51||288,00|0,00|0,00|02|288,00|2,10|||6,05|02|288,00|9,90|||28,51|0000311000|
|C100|1|0|C0000503949|55|00|002|190735|52141201571702000198550020001907351631855195|04122014|04122014|300,00|1|||300,00|1|||||||||||||
|C110|000004|Icms isento nos termos do Convênio 01/99|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000001694142|TUBO VENTILACAO 1021 (DONALDSON)|5,00000|UN|300,00|0,00|0|040|6108|6108/AA|0,00|0,00|0,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|06|0,00|0,00|||0,00|06|0,00|0,00|||0,00|0000313200|
|C100|1|0|C0000505072|55|00|002|190736|52141201571702000198550020001907361485862363|04122014|04122014|608,00|1|||608,00|1||||357,63|60,80||||12,77|60,19|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004142|SOLUÇÃO GLICOFISIOLOGICA SF 1000 ML|160,00000|UN|608,00|0,00|0|020|6107|6107/AA|357,63|17,00|60,80|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|608,00|2,10|||12,77|02|608,00|9,90|||60,19|0000311000|
|C100|1|0|C0000505813|55|00|002|190738|52141201571702000198550020001907381866447919|04122014|04122014|1110,00|1|||1110,00|1||||652,91|110,99||||23,31|109,89|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000002240|MANITOL 20% 250ML IB|240,00000|UN|1008,00|0,00|0|020|6107|6107/AA|592,91|17,00|100,79|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1008,00|2,10|||21,17|02|1008,00|9,90|||99,79|0000311000|
|C170|002|000000000000006221|FRUTOSE 5% 500ML BP|40,00000|UN|102,00|0,00|0|020|6107|6107/AA|60,00|17,00|10,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|102,00|2,10|||2,14|02|102,00|9,90|||10,10|0000311000|
|C100|1|0|C0000501322|55|00|002|190739|52141201571702000198550020001907391766946600|04122014|04122014|1223,00|1|||1223,00|1||||1223,00|146,76||||25,69|121,08|||
|C110|000005|Sujeito a ICMS|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000000615|GLICOSE 75% 10ML (Qt./Cx 100)|200,00000|UN|188,00|0,00|0|000|6101|6101/AA|188,00|12,00|22,56|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|188,00|2,10|||3,95|02|188,00|9,90|||18,61|0000311000|
|C170|002|000000000000000627|DICLOFENACO DE SODICO25MG/ML SOL.INJ.3ML|100,00000|UN|60,00|0,00|0|000|6101|6101/AA|60,00|12,00|7,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|60,00|2,10|||1,26|02|60,00|9,90|||5,94|0000311000|
|C170|003|000000000000006312|AGUA P/INJECAO 1000ML BP|100,00000|UN|390,00|0,00|0|000|6101|6101/AA|390,00|12,00|46,80|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|390,00|2,10|||8,19|02|390,00|9,90|||38,61|0000311000|
|C170|004|000000000000004131|CLORETO DE SODIO 0,9% SF 500 ML|300,00000|UN|585,00|0,00|0|000|6101|6101/AA|585,00|12,00|70,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|585,00|2,10|||12,29|02|585,00|9,90|||57,92|0000311000|
|C100|1|0|C0000502787|55|00|002|190740|52141201571702000198550020001907401273130078|04122014|04122014|1093,50|1|||1093,50|1||||643,20|109,34||||22,96|108,26|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004104|GLICOSE 5% SF 100ML|810,00000|UN|1093,50|0,00|0|020|6107|6107/AA|643,20|17,00|109,34|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1093,50|2,10|||22,96|02|1093,50|9,90|||108,26|0000311000|
|C100|1|0|C0000501238|55|00|002|190741|52141201571702000198550020001907411770080556|04122014|04122014|5088,00|1|||5088,00|1||||5088,00|610,56||||106,85|503,71|||
|C110|000005|Sujeito a ICMS|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004204|POLISOCEL GELATINA 3,5% CT 01 SF 500 ML|120,00000|UN|1788,00|0,00|0|000|6101|6101/AA|1788,00|12,00|214,56|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1788,00|2,10|||37,55|02|1788,00|9,90|||177,01|0000311000|
|C170|002|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|2200,00000|UN|3300,00|0,00|0|000|6101|6101/AA|3300,00|12,00|396,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|3300,00|2,10|||69,30|02|3300,00|9,90|||326,70|0000311000|
|C100|1|0|C0000501487|55|00|002|190742|52141201571702000198550020001907421190899123|04122014|04122014|8520,00|1|||8520,00|1||||5011,46|851,95||||178,92|843,48|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004915|SALINA BALANCEADA SF 500 ML|500,00000|UN|8520,00|0,00|0|020|6107|6107/AA|5011,46|17,00|851,95|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|8520,00|2,10|||178,92|02|8520,00|9,90|||843,48|0000311000|
|C100|1|0|C0000501804|55|00|002|190743|52141201571702000198550020001907431701624431|04122014|04122014|2395,00|1|||2395,00|1||||2395,00|287,40||||50,30|237,11|||
|C110|000005|Sujeito a ICMS|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000006312|AGUA P/INJECAO 1000ML BP|500,00000|UN|2395,00|0,00|0|000|6101|6101/AA|2395,00|12,00|287,40|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|2395,00|2,10|||50,30|02|2395,00|9,90|||237,11|0000311000|
|C100|1|0|C0000502605|55|00|002|190744|52141201571702000198550020001907441025482569|04122014|04122014|13956,00|1|||13956,00|1||||13956,00|1674,72||||293,08|1381,64|||
|C110|000005|Sujeito a ICMS|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004215|ISTARHES(HEA 130/0,42-6%+R.ACETATO)500ML|120,00000|UN|2280,00|0,00|0|000|6101|6101/AA|2280,00|12,00|273,60|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|2280,00|2,10|||47,88|02|2280,00|9,90|||225,72|0000311000|
|C170|002|000000000000004204|POLISOCEL GELATINA 3,5% CT 01 SF 500 ML|300,00000|UN|3870,00|0,00|0|000|6101|6101/AA|3870,00|12,00|464,40|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|3870,00|2,10|||81,27|02|3870,00|9,90|||383,13|0000311000|
|C170|003|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|5000,00000|UN|6750,00|0,00|0|000|6101|6101/AA|6750,00|12,00|810,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|6750,00|2,10|||141,75|02|6750,00|9,90|||668,25|0000311000|
|C170|004|000000000000004505|LEVOFLOXACINO 5MGML (GENERICO) 100ML|240,00000|UN|1056,00|0,00|0|000|6101|6101/AA|1056,00|12,00|126,72|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1056,00|2,10|||22,18|02|1056,00|9,90|||104,54|0000311000|
|C100|1|0|C0000503423|55|00|002|190745|52141201571702000198550020001907451001491352|04122014|04122014|1704,00|1|||1704,00|1||||1002,29|170,39||||35,78|168,70|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004915|SALINA BALANCEADA SF 500 ML|100,00000|UN|1704,00|0,00|0|020|6107|6107/AA|1002,29|17,00|170,39|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1704,00|2,10|||35,78|02|1704,00|9,90|||168,70|0000311000|
|C100|1|0|C0000502436|55|00|002|190746|52141201571702000198550020001907461369432907|04122014|04122014|630,00|1|||630,00|1|||||||||10,40|47,88|||
|C110|000004|Icms isento nos termos do Convênio 01/99|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000001694042|DRENO CIRURG.DE SILIC.Ø 12C/40CM COMPR.|60,00000|UN|630,00|0,00|0|040|6108|6108/AA|0,00|0,00|0,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|01|630,00|1,65|||10,40|01|630,00|7,60|||47,88|0000313200|
|C100|1|0|C0000506424|55|00|002|190747|52141201571702000198550020001907471203327647|04122014|04122014|620,00|1|||620,00|1||||364,68|62,00||||13,02|61,38|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004110|GLICOSE 5% SF 250 ML|300,00000|UN|510,00|0,00|0|020|6107|6107/AA|299,98|17,00|51,00|0,00|0,00|0,00|0|51||510,00|0,00|0,00|02|510,00|2,10|||10,71|02|510,00|9,90|||50,49|0000311000|
|C170|002|000000000000000627|DICLOFENACO DE SODICO25MG/ML SOL.INJ.3ML|200,00000|UN|110,00|0,00|0|020|6107|6107/AA|64,70|17,00|11,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|110,00|2,10|||2,31|02|110,00|9,90|||10,89|0000311000|
|C100|1|0|C0000500235|55|00|002|190748|52141201571702000198550020001907481771443815|04122014|04122014|2586,00|1|||2586,00|1||||1521,09|258,59||||54,31|256,01|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004191|RINGER C/LACTATO SF 500 ML|360,00000|UN|1008,00|0,00|0|020|5101|5101/AA|592,91|17,00|100,79|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1008,00|2,10|||21,17|02|1008,00|9,90|||99,79|0000311000|
|C170|002|000000000000004111|GLICOSE 5% SF 500 ML|240,00000|UN|636,00|0,00|0|020|5101|5101/AA|374,10|17,00|63,60|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|636,00|2,10|||13,36|02|636,00|9,90|||62,96|0000311000|
|C170|003|000000000000004141|SOLUÇÃO GLICOFISIOLOGICA SF 500 ML|200,00000|UN|510,00|0,00|0|020|5101|5101/AA|299,98|17,00|51,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|510,00|2,10|||10,71|02|510,00|9,90|||50,49|0000311000|
|C170|004|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|270,00000|UN|432,00|0,00|0|020|5101|5101/AA|254,10|17,00|43,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|432,00|2,10|||9,07|02|432,00|9,90|||42,77|0000311000|
|C100|1|0|C0000500507|55|00|002|190749|52141201571702000198550020001907491940128650|04122014|04122014|1440,00|1|||1440,00|1||||847,01|143,99||||30,24|142,56|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|900,00000|UN|1440,00|0,00|0|020|5101|5101/AA|847,01|17,00|143,99|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1440,00|2,10|||30,24|02|1440,00|9,90|||142,56|0000311000|
|C100|1|0|C0000500815|55|00|002|190750|52141201571702000198550020001907501598574788|04122014|04122014|1440,00|1|||1440,00|1||||847,01|143,99||||30,24|142,56|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|900,00000|UN|1440,00|0,00|0|020|5101|5101/AA|847,01|17,00|143,99|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1440,00|2,10|||30,24|02|1440,00|9,90|||142,56|0000311000|
|C100|1|0|C0000505151|55|00|002|190751|52141201571702000198550020001907511681357931|04122014|04122014|4993,20|1|||4993,20|1||||2936,99|499,29||||104,86|494,33|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|1980,00000|UN|2752,20|0,00|0|020|5101|5101/AA|1618,84|17,00|275,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|2752,20|2,10|||57,80|02|2752,20|9,90|||272,47|0000311000|
|C170|002|000000000000004132|CLORETO DE SODIO 0,9% SF 1000 ML|390,00000|UN|1521,00|0,00|0|020|5101|5101/AA|894,65|17,00|152,09|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1521,00|2,10|||31,94|02|1521,00|9,90|||150,58|0000311000|
|C170|003|000000000000004130|CLORETO DE SODIO 0,9% SF 250 ML|400,00000|UN|720,00|0,00|0|020|5101|5101/AA|423,50|17,00|72,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|720,00|2,10|||15,12|02|720,00|9,90|||71,28|0000311000|
|C100|1|0|C0000500525|55|00|002|190752|52141201571702000198550020001907521776223085|04122014|04122014|1820,00|1|||1820,00|1||||1070,52|181,99||||38,22|180,18|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004130|CLORETO DE SODIO 0,9% SF 250 ML|1040,00000|UN|1820,00|0,00|0|020|6107|6107/AA|1070,52|17,00|181,99|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1820,00|2,10|||38,22|02|1820,00|9,90|||180,18|0000311000|
|C100|1|0|C0000501212|55|00|002|190753|52141201571702000198550020001907531589726459|04122014|04122014|4050,00|1|||4050,00|1||||2382,21|404,98||||85,05|400,95|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000004124|CLORETO DE SODIO 0,9% SF 100 ML|2700,00000|UN|4050,00|0,00|0|020|6107|6107/AA|2382,21|17,00|404,98|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|4050,00|2,10|||85,05|02|4050,00|9,90|||400,95|0000311000|
|C100|1|0|C0000502463|55|00|002|190754|52141201571702000198550020001907541179837525|04122014|04122014|1268,00|1|||1268,00|1||||745,84|126,79||||26,63|125,53|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000002123|CLORETO DE SODIO 0,9% IB 50ML|576,00000|UN|1152,00|0,00|0|020|6107|6107/AA|677,61|17,00|115,19|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1152,00|2,10|||24,19|02|1152,00|9,90|||114,05|0000311000|
|C170|002|000000000000006121|GLICOSE 10% 500ML BP|40,00000|UN|116,00|0,00|0|020|6107|6107/AA|68,23|17,00|11,60|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|116,00|2,10|||2,44|02|116,00|9,90|||11,48|0000311000|
|C100|1|0|C0000505185|55|00|002|190755|52141201571702000198550020001907551245058980|04122014|04122014|5982,00|1|||5982,00|1||||3518,61|598,17||||125,62|592,22|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
|C170|001|000000000000002240|MANITOL 20% 250ML IB|800,00000|UN|3360,00|0,00|0|020|6107|6107/AA|1976,35|17,00|335,98|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|3360,00|2,10|||70,56|02|3360,00|9,90|||332,64|0000311000|
|C170|002|000000000000004191|RINGER C/LACTATO SF 500 ML|600,00000|UN|1680,00|0,00|0|020|6107|6107/AA|988,18|17,00|167,99|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|1680,00|2,10|||35,28|02|1680,00|9,90|||166,32|0000311000|
|C170|003|000000000000004130|CLORETO DE SODIO 0,9% SF 250 ML|120,00000|UN|222,00|0,00|0|020|6107|6107/AA|130,58|17,00|22,20|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|222,00|2,10|||4,66|02|222,00|9,90|||21,98|0000311000|
|C170|004|000000000000004131|CLORETO DE SODIO 0,9% SF 500 ML|300,00000|UN|720,00|0,00|0|020|6107|6107/AA|423,50|17,00|72,00|0,00|0,00|0,00|0|51||0,00|0,00|0,00|02|720,00|2,10|||15,12|02|720,00|9,90|||71,28|0000311000|
|C100|1|0|C0000505276|55|00|002|190756|52141201571702000198550020001907561714151438|04122014|04122014|800,00|1|||800,00|1||||470,56|80,00||||16,80|79,20|||
|C110|000002|ICMS - B. CALC. ICMS RED. P/ 58,8235 CONF. TARE 079/04-GSF.|
|C110|000003|IPI - Saida tributada com aliquota zero|
